,Sentence,Label
24701,author=lucy+montgomery&amp;amode=words&amp;title=&amp;tmode=words,0
24702,author=william+shakespeare&amp;amode=words&amp;title=&amp;tmode=words,0
24703,specfile=%2ftexts%2fenglish%2fmodeng%2fpublicsearch%2fmodengpub.o2w&amp;query=&amp;docs=tei2&amp;auth=twain&amp;title=&amp;begin_year=&amp;end_year=&amp;sample=1-100&amp;grouping=work,0
24704,author=mark+twain&amp;amode=words&amp;title=&amp;tmode=words,0
24705,id=94&amp;maincat=4,0
24706,page=letters&amp;site=basic&amp;lang=english,0
24707,option=com_content&amp;task=category&amp;sectionid=4&amp;id=13&amp;itemid=30,0
24708,tb=10&amp;page=15,0
24709,code=a020302,0
24710,lang=latin&amp;type=exact&amp;options=sort+results+alphabetically&amp;author=*roman,0
24711,type=text&amp;from=eng&amp;to=fre,0
24712,pageid=886&amp;1534-d83a_1933715a=482a9a9b5c5b1,0
24713,section=k-12_students&amp;template=/contentmanagement/contentdisplay.cfm&amp;contentid=21725,0
24714,tb=2&amp;page=12,0
24715,module=tool/geometry/animtrace.en,0
24716,pageid=audience_children,0
24717,pageid=audience_teens,0
24718,list79629,0
24719,link=/moon/lunar_eclipse_stats.html&amp;sn=324991&amp;art=ok&amp;cdp=/windows3.html&amp;cd=false&amp;frp=/windows3.html&amp;fr=f&amp;sw=false&amp;tour=&amp;edu=elem,0
24720,cfid=7193984&amp;cftoken=13523637,0
24721,c=a&amp;id=1091,0
24722,pin=wwwwak-188&amp;article_id=538&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=comet,0
24723,id=4845,0
24724,link=/earth/moons_and_rings.html&amp;sw=false&amp;sn=324991&amp;d=/earth&amp;edu=mid&amp;br=graphic&amp;cd=false&amp;fr=f&amp;tour=,0
24725,link=/earth/moons_and_rings.html&amp;frp=/windows3.html&amp;cd=false&amp;cdp=/windows3.html&amp;sw=false&amp;fr=f&amp;art=ok&amp;edu=elem,0
24726,pin=wwwwak-226&amp;article_id=586&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=neptune,0
24727,number=624,0
24728,pin=wwwwak-230&amp;article_id=587&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=pluto,0
24729,pin=wwwwak-240&amp;article_id=584&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=saturn,0
24730,catid=8&amp;secid=2&amp;secname=the%20sun%20and%20solar%20activity&amp;subsecid=3&amp;subsecname=solar%20cycle&amp;linkname=large%20solar%20flares%20since%201976,0
24731,pin=wwwwak-258&amp;article_id=585&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=uranus,0
24732,pin=wwwwak-260&amp;article_id=579&amp;chapter_id=12&amp;chapter_title=science&amp;article_title=venus,0
24733,c=a&amp;id=1221,0
24734,storyid=4572036,0
24735,doc=vc2%5cindex.html,0
24736,nodeid=878,0
24737,mid=55,0
24738,scientistid=25&amp;visited=smithscientist,0
24739,cid=43&amp;id=198,0
24740,action=aqikids_new.main,0
24741,option=com_content&amp;task=view&amp;id=30&amp;itemid=91,0
24742,section=community&amp;sub1=powerkid,0
24743,section=healthy%20farms,0
24744,subject_id=7&amp;d=0,0
24745,q=326216,0
24746,pagename=article&amp;node=kids/archive&amp;contentid=a30848-2001mar20,0
24747,category=animal,0
24748,fxsht=6,0
24749,fxsht=1,0
24750,status=current,0
24751,200823,0
24752,source=&amp;parkid=&amp;searchtext=&amp;allspecies=&amp;shapeid=962&amp;lshapeid=0&amp;curabbr=&amp;lastview=default&amp;lastgroup=1&amp;lastregion=&amp;lastfilter=4&amp;lastshapename=&amp;tracktype=&amp;curregionid=&amp;size=&amp;habitat=&amp;fruit=&amp;color=&amp;sortby=family&amp;curfamilyid=257&amp;regionselect=all+regions&amp;regionzip=&amp;curgroupid=1&amp;lgfromwhere=&amp;viewtype=&amp;curpagenum=2,0
24753,source=&amp;parkid=&amp;searchtext=&amp;allspecies=&amp;shapeid=962&amp;lshapeid=0&amp;curabbr=&amp;lastview=default&amp;lastgroup=1&amp;lastregion=&amp;lastfilter=4&amp;lastshapename=&amp;tracktype=&amp;curregionid=&amp;size=&amp;habitat=&amp;fruit=&amp;color=&amp;sortby=family&amp;curfamilyid=257&amp;regionselect=all+regions&amp;regionzip=&amp;curgroupid=1&amp;lgfromwhere=&amp;curpagenum=1,0
24754,bird=kingfishers&amp;animal=laughing_kookaburra,0
24755,q=325972,0
24756,q=326058,0
24757,q=326096,0
24758,q=326020,0
24759,shapeid=958,0
24760,id=185&amp;cid=43,0
24761,genus=athene&amp;species=cunicularia,0
24762,genus=tyto,0
24763,q=325962,0
24764,q=326032,0
24765,pin=wwwwak-132&amp;article_id=46&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=ostrich,0
24766,q=326098,0
24767,allspecies=y&amp;searchtext=godwit&amp;curgroupid=1&amp;lgfromwhere=&amp;curpagenum=1,0
24768,recnum=bd0136,0
24769,q=325954,0
24770,q=326030,0
24771,shapeid=962,0
24772,q=326088,0
24773,cid=43&amp;id=184,0
24774,cid=43&amp;id=153,0
24775,pin=wwwwak-088&amp;article_id=24&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=duck,0
24776,allspecies=&amp;searchtext=swans&amp;groupid=&amp;curgroupid=1&amp;lgfromwhere=&amp;curpagenum=2,0
24777,q=326074,0
24778,articleid=854,0
24779,id=3054,0
24780,famcode=360&amp;areacode=,0
24781,treehouse_id=3390,0
24782,id=4720&amp;section=&amp;action=display&amp;show=clownfish,0
24783,inhab=410,0
24784,allspecies=y&amp;searchtext=leopard%20shark&amp;curgroupid=3&amp;lgfromwhere=&amp;curpagenum=1,0
24785,hori=1&amp;inhab=207,0
24786,article=1145&amp;context=sio/lib,0
24787,hori=1&amp;inhab=514,0
24788,x=zebra_shark__shark__animal,0
24789,id=5374,0
24790,d=invertebrates,0
24791,pin=wwwwak-078&amp;article_id=19&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=centipede,0
24792,allspecies=y&amp;searchtext=atlantic%20rock%20crab&amp;curgroupid=8&amp;lgfromwhere=&amp;curpagenum=1,0
24793,recnum=bu0165,0
24794,searchterm=jellyfish,0
24795,0308/aqwamussel02.html,0
24796,pin=wwwwak-052&amp;article_id=7&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=aardvark,0
24797,pin=wwwwak-059&amp;article_id=10&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=anteater,0
24798,contentid=137,0
24799,animal=93,0
24800,cid=8&amp;id=82,0
24801,section=beaver,0
24802,sp=puma_concolor,0
24803,animal=47,0
24804,searchterm=red%20devon,0
24805,cid=8&amp;id=88,0
24806,id=57566,0
24807,animalid=367,0
24808,pageid=8,0
24809,tqskip1=1&amp;tqtime=1201,0
24810,theme=humanbody&amp;pagename=bones,0
24811,animal=75,0
24812,type=v&amp;animalid=71,0
24813,categoryname=mammals&amp;animal=17,0
24814,animalid=14,0
24815,fact_sheet_id=100039,0
24816,page=site/text&amp;nav_id=ea2b9a3d67983c23997d3032a65e806d,0
24817,pin=wwwwak-166&amp;article_id=61&amp;chapter_id=1&amp;chapter_title=animals&amp;article_title=tiger,0
24818,id=wallaby,0
24819,sid=717,0
24820,sid=356,0
24821,sid=148,0
24822,id=wombat,0
24823,&amp;pid=215&amp;srcid=230,0
24824,pagename=kids_home,0
24825,refid=761574532,0
24826,pagename=article&amp;node=kids/archive&amp;contentid=a49410-2000aug7,0
24827,toc_id=203,0
24828,rec=1039,0
24829,rec=1032,0
24830,rec=1026,0
24831,refid=761578341,0
24832,refid=761559191,0
24833,option=com_content&amp;task=view&amp;id=58&amp;itemid=26,0
24834,option=com_content&amp;task=view&amp;id=75&amp;itemid=26,0
24835,page=green,0
24836,q=326036,0
24837,page=loggerhead,0
24838,nsection=9&amp;pageid=248&amp;nlinkid=22,0
24839,languageid=1,0
24840,sectionid=125,0
24841,n=22128,0
24842,a=167,0
24843,channel=genetics&amp;c,0
24844,series=science,0
24845,id=news,0
24846,filetype=pdf&amp;id=phteah000043000006000381000001&amp;idtype=cvips&amp;prog=normal,0
24847,url=/energyed/default.asp,0
24848,topic=49.0,0
24849,number=516,0
24850,chapter_no=19,0
24851,list655833,0
24852,hero=madamecurie,0
24853,link=/people/enlightenment/newton.html&amp;frp=/windows3.html&amp;fr=f&amp;sw=false&amp;edu=mid&amp;art=ok&amp;cdp=/windows3.html&amp;cd=false,0
24854,method=cresource.dspdetail&amp;resourceid=52,0
24855,method=cresource.dspdetail&amp;resourceid=18,0
24856,method=cresource.dspdetail&amp;resourceid=32,0
24857,sciencefair.html,0
24858,hero=gw_carver,0
24859,link=/people/ren_epoch/copernicus.html&amp;sw=false&amp;sn=4444&amp;d=/people/ren_epoch&amp;edu=high&amp;br=graphic&amp;cd=false&amp;fr=f&amp;tour=,0
24860,link=/people/enlightenment/darwin.html&amp;frp=/windows3.html&amp;fr=f&amp;sw=false&amp;edu=mid&amp;art=ok&amp;cdp=/windows3.html&amp;cd=false,0
24861,hero=charlesdarwin,0
24862,hero=a_fleming,0
24863,hero=l_pasteur,0
24864,hero=j_salk,0
24865,action=browse&amp;catid=99,0
24866,intnwsaid=25894,0
24867,vev1id=7650,0
24868,contentid=1412,0
24869,id=1645,0
24870,img_id=13593,0
24871,img_id=13597,0
24872,id=7533,0
24873,chanid=sa004&amp;articleid=0006e1cc-7860-1c76-9b81809ec588ef21,0
24874,prkey=89,0
24875,genus=ankylosaurus,0
24876,genus=deinonychus,0
24877,genus=iguanodon,0
24878,genus=parasaurolophus,0
24879,genus=spinosaurus,0
24880,genus=triceratops,0
24881,lang=en&amp;n=c4e5ff1d-1,0
24882,img_id=17354,0
24883,cat=optics&amp;subcat=green_flash,0
24884,cat=optics&amp;subcat=mirages_inferior_water,0
24885,urlpath=mesoprim/dust,0
24886,urlpath=hurrican,0
24887,strmname=katrina&amp;strmnum=strm12&amp;tabname=b,0
24888,id=4910,0
24889,pagename=article&amp;node=kids/archive&amp;contentid=a36721-2001mar21,0
24890,objectid=83fd41f3-9af0-11d5-898400508bb89a83&amp;method=display_body,0
24891,pagename=article&amp;node=kids/archive&amp;contentid=a55631-2000may12,0
24892,cat_id=10,0
24893,tt=tt000010,0
24894,tt=tt000050,0
24895,tt=tt000070,0
24896,tt=tt005210,0
24897,tt=tt000760,0
24898,tt=tt000090,0
24899,rubr=6000&amp;srubr=6106&amp;lang=en&amp;tpl=2,0
24900,tt=tt000110,0
24901,tt=tt005230,0
24902,tt=tt004980,0
24903,tt=tt000130,0
24904,tt=tt004970,0
24905,tt=tt000140,0
24906,tt=tt005880,0
24907,tt=tt000150,0
24908,tt=tt000180,0
24909,tt=tt000190,0
24910,tt=tt005280,0
24911,tt=tt000200,0
24912,tt=tt000220,0
24913,tt=tt000230,0
24914,tt=tt000240,0
24915,tt=tt000260,0
24916,tt=tt000300,0
24917,tt=tt005090,0
24918,tt=tt000310,0
24919,tt=tt000330,0
24920,tt=tt000340,0
24921,tt=tt000360,0
24922,country=mi,0
24923,tt=tt000380,0
24924,tt=tt000400,0
24925,tt=tt004830,0
24926,tt=tt000420,0
24927,tt=tt000430,0
24928,tt=tt000470,0
24929,tt=tt000480,0
24930,tt=tt005690,0
24931,tt=tt005720,0
24932,tt=tt000530,0
24933,tt=tt004860,0
24934,tt=tt000540,0
24935,tt=tt000560,0
24936,tt=tt000580,0
24937,tt=tt000640,0
24938,tt=tt005780,0
24939,tt=tt000680,0
24940,tt=tt000720,0
24941,tt=tt000750,0
24942,tt=tt000810,0
24943,tt=tt000840,0
24944,cid=31&amp;id_site=718,0
24945,tt=tt000770,0
24946,tt=tt004850,0
24947,tt=tt005060,0
24948,tt=tt005900,0
24949,tt=tt005070,0
24950,tt=tt002000,0
24951,tt=tt004530,0
24952,tt=tt005030,0
24953,tt=tt002040,0
24954,tt=tt005200,0
24955,tt=tt005120,0
24956,tt=tt002520,0
24957,tt=tt002100,0
24958,option=com_wrapper&amp;itemid=39,0
24959,tt=tt004580,0
24960,folktales/girl,0
24961,tt=tt002080,0
24962,tt=tt002640,0
24963,tt=tt002680,0
24964,tt=tt002810,0
24965,tt=tt003200,0
24966,tt=tt003260,0
24967,tt=tt001630,0
24968,tt=tt001810,0
24969,tt=tt005270,0
24970,tt=tt001860,0
24971,tt=tt001880,0
24972,tt=tt001890,0
24973,tt=tt005710,0
24974,option=com_content&amp;task=view&amp;id=74&amp;itemid=35,0
24975,navi=1&amp;rid=9,0
24976,pq-path=2678/2637/2638&amp;pq-locale=en_us,0
24977,38,0
24978,tt=tt002020,0
24979,tt=tt002510,0
24980,tt=tt003440,0
24981,tt=tt002390,0
24982,tt=tt002400,0
24983,tt=tt002440,0
24984,tt=tt002530,0
24985,tt=tt002560,0
24986,tt=tt002670,0
24987,tt=tt005130,0
24988,tt=tt002770,0
24989,tt=tt002850,0
24990,tt=tt004360,0
24991,tt=tt005860,0
24992,tt=tt002960,0
24993,tt=tt005290,0
24994,id=linindi&amp;tag=public&amp;images=images/modeng&amp;data=/texts/english/modeng/parsed,0
24995,id=161&amp;title=yaqui+myths+and+legends&amp;subtitle=&amp;author=ruth+warner+giddings,0
24996,id=324&amp;title=spider+woman+stories&amp;subtitle=&amp;author=g.+m.+mullett,0
24997,id=423&amp;title=pima+indian+legends&amp;subtitle=&amp;author=anna+moore+shaw,0
24998,rec=606,0
24999,rec=613,0
25000,rec=614,0
25001,tqskip1=1&amp;tqtime=1021,0
25002,section=our_flag&amp;subsection=flag_history&amp;content=flag_history,0
25003,a=1099&amp;q=432211,0
25004,id=-536881315&amp;agency=northstar,0
25005,tt=tt005160,0
25006,tt=tt003010,0
25007,country=us&amp;state=fm,0
25008,tt=tt005630,0
25009,country=nr,0
25010,tt=tt004870,0
25011,tt=tt003150,0
25012,country=us&amp;state=pw,0
25013,tt=tt008061,0
25014,tt=tt001580,0
25015,tt=tt001650,0
25016,tt=tt005220,0
25017,tt=tt001770,0
25018,tt=tt001800,0
25019,tt=tt001830,0
25020,tt=tt004760,0
25021,tt=tt001850,0
25022,tt=tt004710,0
25023,tt=tt001910,0
25024,tt=tt001940,0
25025,tt=tt001950,0
25026,tt=tt001960,0
25027,tt=tt001970,0
25028,history+intro,0
25029,op=viewarticle&amp;artid=78,0
25030,op=viewbook&amp;bookid=1,0
25031,author=marshall&amp;book=scotland&amp;story=_contents,0
25032,historyid=ac17,0
25033,pagename=article&amp;node=kids/features&amp;contentid=a62562-2000jun26,0
25034,orig=/100/205/301/ic/cdc/heirloom_series/,0
25035,pin=wwwwak-464&amp;article_id=677&amp;chapter_id=15&amp;chapter_title=united_states&amp;article_title=u.s._history_timeline:_1492-1783,0
25036,content_spotlight/presidents&amp;sc=0,0
25037,presidentnumber=2,0
25038,presidentnumber=6,0
25039,c=moa;idno=aba7992,0
25040,presidentnumber=21,0
25041,presidentnumber=15,0
25042,presidentnumber=13,0
25043,presidentnumber=20,0
25044,presidentnumber=9,0
25045,rec=190,0
25046,presidentnumber=7,0
25047,presidentnumber=3,0
25048,presidentnumber=17,0
25049,id=tdih_sept26_broadband&amp;action=clip,0
25050,presidentnumber=4,0
25051,presidentnumber=5,0
25052,name=presidents&amp;bcpid=1766638505&amp;bclid=8696180001,0
25053,presidentnumber=12,0
25054,presidentnumber=10,0
25055,presidentnumber=8,0
25056,id=9524786,0
25057,presidentnumber=1,0
25058,pagename=article&amp;contentid=a28585-2001sep14,0
25059,name=militaryhistory&amp;bcpid=1681694250&amp;bclid=1683701822&amp;bctid=1618592167,0
25060,dep=3,0
25061,action=view&amp;pageid=151,0
25062,action=view&amp;pageid=150,0
25063,refid=761563737,0
25064,refid=761569623,0
25065,action=listing&amp;sortby=1&amp;sortorder=a&amp;topic=great%20speeches,0
25066,menu1=1,0
25067,browseid=237176,0
25068,flashy=et1740z&amp;flash=true,0
25069,section=sociologists&amp;name=what+is+sociology%3f,0
25070,name=charles+h.+cooley&amp;section=presidents,0
25071,id=4a45cbe1-39a0-4cd1-bdcb-997a0181875e,0
25072,pgnm=tce&amp;amp;params=a1arta0001690,0
25073,readform&amp;language=eng,0
25074,contentid=59085&amp;r_d=y,0
25075,200918,0
25076,page_id=943,0
25077,task=viewcategory&amp;categoryid=4,0
25078,league_id=432&amp;style=cr,0
25079,id=10186,0
25080,section=81&amp;sectiontitle=young+golfers,0
25081,tabid=274,0
25082,refid=761576421,0
25083,refid=761580527,0
25084,leagueid=0&amp;clientid=2736&amp;link=ogha,0
25085,leagueid=0&amp;clientid=2832&amp;link=mbhl,0
25086,url=somersworthberwick,0
25087,u=alaskaallstars&amp;sport=hockey&amp;t=c&amp;p=home&amp;s=hockey,0
25088,org=griffinhockey.org,0
25089,u=byhhockey&amp;s=hockey&amp;t=c,0
25090,team=u16,0
25091,par_i_id=70051,0
25092,id=2267,0
25093,id=100059&amp;mode=i,0
25094,url=dandridgebroncos,0
25095,url=dbpopwarner,0
25096,u=alpinefootball&amp;s=football&amp;t=c,0
25097,url=wilmingtonpopwarner,0
25098,url=holmdelpopwarner,0
25099,url=chili-lions,0
25100,v=uzzvmgcz5bk,0
25101,http://mathaba.net/africa2020/soccer/,0
25102,page=theatrefocus,0
25103,cat=space,0
25104,ch=310,0
25105,func=showarticle&amp;newsid=828,0
25106,alias=www.bluesombrero.com/pcsoccercamp,0
25107,m=thebrickbin,0
25108,qc=*soccerfootball,0
25109,p=wildwest,0
25110,deptid=15,0
25111,dln=28980&amp;dmvnav=%7c28980%7c&amp;dmvnav=%7c,0
25112,c=page&amp;cid=1212657832969&amp;pagename=revenue-mv%2frmvlayout,0
25113,pageid=shereegatt,0
25114,id=113225,0
25115,section=teensex,0
25116,pageid=13,0
25117,si=24&amp;fr=1&amp;sts=,0
25118,op=modload&amp;name=news&amp;file=index&amp;catid=313,0
25119,ti=282,0
25120,wci=sitehome&amp;id=9289,0
25121,output=rss,0
25122,topicid=1001,0
25123,id=1001,0
25124,site=ap&amp;section=home,0
25125,keyword=topstories,0
25126,section=news&amp;language=eng,0
25127,keywords=quirkies&amp;menu=news.quirkies,0
25128,cat=offbeat,0
25129,alt=rss,0
25130,feed=podcast,0
25131,id=107&amp;tmpl=columnists,0
25132,category=opinion,0
25133,waisdbname=/web/sfgate/wais/chronicle/&amp;byline=arthur+hoppe,0
25134,dsp=larry&amp;subid=163,0
25135,columnistid=ca079d16-9df1-49ec-a86b-01a5050c35e7,0
25136,columnistid=9f1778ea-71ba-403f-8ab2-30247135a8cd,0
25137,page=28,0
25138,columnsname=miv,0
25139,rid=1856,0
25140,itemid=5717,0
25141,user=futdempotus,0
25142,ao=1,0
25143,rss=c08dd24cec417021,0
25144,pagename=jpost/page/rss&amp;cid=1123495333346,0
25145,c=y&amp;path=%2fabout_us%2fmysanantonio,0
25146,module=&amp;pageid=652,0
25147,0dm=o227o,0
25148,c=6,0
25149,category=dateline,0
25150,page=8075,0
25151,page=3615,0
25152,section=label,0
25153,n=23020w&amp;r=11,0
25154,page=56202&amp;pid=0,0
25155,id=2288,0
25156,chancontentid=004226,0
25157,q=taxonomy/feed/or/1,0
25158,page=31215,0
25159,format=feed&amp;type=rss,0
25160,template=rss2,0
25161,_pageid=224130819224_130875&amp;_dad=portal&amp;_schema=portalp,0
25162,section=newslink&amp;theme=banking,0
25163,alias=www.aseonline.org/epeopleweek,0
25164,p=541116,0
25165,page=7&amp;issue_area_id=6,0
25166,id=12625,0
25167,co=usa&amp;p=me,0
25168,sub_id=103,0
25169,c=us&amp;s=1,0
25170,news=show,0
25171,/special/%3f,0
25172,category_uid=19,0
25173,c=news&amp;h_i=0&amp;h_r=20,0
25174,id=15080,0
25175,tb=art,0
25176,/weblogs/publiceditor/%3f,0
25177,page=1905,0
25178,sid=4,0
25179,s=zod,0
25180,menu=30&amp;menupad=109530&amp;mk=1095,0
25181,id=9&amp;l=1,0
25182,docid=61,0
25183,id_article=2350,0
25184,id_article=4970,0
25185,p=ethics&amp;lid=1,0
25186,en=1184743429,0
25187,id=58627,0
25188,videoid=125433&amp;title=christiane-amanpour,0
25189,section=bios&amp;id=3301249,0
25190,p=7,0
25191,article_id=30300,0
25192,page=19&amp;media_outlet_id=27,0
25193,columnsname=bor,0
25194,option=com_content&amp;task=view&amp;id=197&amp;itemid=5,0
25195,username=bjoern.sjut,0
25196,page_id=2,0
25197,artid=675,0
25198,id=126119,0
25199,page=19&amp;media_outlet_id=19,0
25200,m=166,0
25201,en=start,0
25202,page=tanner.html,0
25203,myurl=caroledevillers,0
25204,tid=5914&amp;cat=3,0
25205,id_rubrique=542,0
25206,name=links,0
25207,title=regulating_media_content,0
25208,brd=1659,0
25209,brd=1390,0
25210,npv2datasource=mywebpal&amp;pnpid=1031&amp;show=links,0
25211,loadref=68,0
25212,option=com_content&amp;task=view&amp;id=20,0
25213,option=com_content&amp;task=view&amp;id=19,0
25214,option=com_content&amp;task=view&amp;id=18,0
25215,option=com_content&amp;task=view&amp;id=17,0
25216,option=com_content&amp;task=view&amp;id=16,0
25217,option=com_content&amp;task=view&amp;id=26&amp;itemid=36,0
25218,option=com_content&amp;task=view&amp;id=25,0
25219,option=com_content&amp;task=view&amp;id=24,0
25220,option=com_content&amp;task=view&amp;id=23,0
25221,option=com_content&amp;task=view&amp;id=22&amp;itemid=36,0
25222,option=com_content&amp;task=view&amp;id=21&amp;itemid=36,0
25223,option=com_content&amp;task=view&amp;id=27,0
25224,option=com_content&amp;task=view&amp;id=28,0
25225,option=com_content&amp;task=view&amp;id=31,0
25226,option=com_content&amp;task=view&amp;id=30,0
25227,option=com_content&amp;task=view&amp;id=29,0
25228,sp=papers&amp;id=3,0
25229,sp=papers&amp;id=4,0
25230,sp=papers&amp;id=5,0
25231,sp=papers&amp;id=2,0
25232,pagerun=pubs__mwm,0
25233,option=com_content&amp;task=view&amp;id=13&amp;itemid=40,0
25234,option=com_content&amp;task=view&amp;id=14,0
25235,option=com_content&amp;task=view&amp;id=15,0
25236,option=com_content&amp;task=view&amp;id=111,0
25237,option=com_content&amp;task=view&amp;id=112,0
25238,option=com_content&amp;task=view&amp;id=32,0
25239,option=com_content&amp;task=view&amp;id=33,0
25240,option=com_content&amp;task=view&amp;id=34,0
25241,option=com_content&amp;task=view&amp;id=35,0
25242,option=com_content&amp;task=view&amp;id=36,0
25243,option=com_content&amp;task=view&amp;id=37,0
25244,option=com_content&amp;task=view&amp;id=38,0
25245,option=com_content&amp;task=view&amp;id=39,0
25246,option=com_content&amp;task=view&amp;id=40,0
25247,option=com_content&amp;task=view&amp;id=41,0
25248,option=com_content&amp;task=view&amp;id=42,0
25249,option=com_content&amp;task=view&amp;id=113,0
25250,option=com_content&amp;task=view&amp;id=43,0
25251,option=com_content&amp;task=view&amp;id=44,0
25252,option=com_content&amp;task=view&amp;id=114,0
25253,option=com_content&amp;task=view&amp;id=45,0
25254,option=com_content&amp;task=view&amp;id=122,0
25255,option=com_content&amp;task=view&amp;id=46,0
25256,option=com_content&amp;task=view&amp;id=47,0
25257,option=com_content&amp;task=view&amp;id=48,0
25258,option=com_content&amp;task=view&amp;id=49,0
25259,option=com_content&amp;task=view&amp;id=50,0
25260,option=com_content&amp;task=view&amp;id=51,0
25261,option=com_content&amp;task=view&amp;id=52,0
25262,option=com_content&amp;task=view&amp;id=53,0
25263,option=com_content&amp;task=view&amp;id=54,0
25264,sp=papers&amp;id=1,0
25265,option=com_content&amp;task=view&amp;id=57,0
25266,option=com_content&amp;task=view&amp;id=58,0
25267,option=com_content&amp;task=view&amp;id=59,0
25268,option=com_content&amp;task=view&amp;id=60,0
25269,option=com_content&amp;task=view&amp;id=63,0
25270,option=com_content&amp;task=view&amp;id=12,0
25271,option=com_content&amp;task=view&amp;id=65,0
25272,option=com_content&amp;task=view&amp;id=66,0
25273,option=com_content&amp;task=view&amp;id=67,0
25274,option=com_content&amp;task=view&amp;id=68,0
25275,option=com_content&amp;task=view&amp;id=69,0
25276,option=com_content&amp;task=view&amp;id=70,0
25277,option=com_content&amp;task=view&amp;id=120,0
25278,option=com_content&amp;task=view&amp;id=71,0
25279,option=com_content&amp;task=view&amp;id=73,0
25280,option=com_content&amp;task=view&amp;id=121,0
25281,option=com_content&amp;task=view&amp;id=74,0
25282,option=com_content&amp;task=view&amp;id=76,0
25283,option=com_content&amp;task=view&amp;id=78,0
25284,option=com_content&amp;task=view&amp;id=79,0
25285,option=com_content&amp;task=view&amp;id=81,0
25286,option=com_content&amp;task=view&amp;id=82,0
25287,option=com_content&amp;task=view&amp;id=91,0
25288,option=com_content&amp;task=view&amp;id=84,0
25289,option=com_content&amp;task=view&amp;id=85,0
25290,option=com_content&amp;task=view&amp;id=86,0
25291,option=com_content&amp;task=view&amp;id=87,0
25292,option=com_content&amp;task=view&amp;id=88,0
25293,option=com_content&amp;task=view&amp;id=89,0
25294,option=com_content&amp;task=view&amp;id=90,0
25295,option=com_content&amp;task=view&amp;id=92,0
25296,option=com_content&amp;task=view&amp;id=93,0
25297,option=com_content&amp;task=view&amp;id=96,0
25298,option=com_content&amp;task=view&amp;id=97,0
25299,option=com_content&amp;task=view&amp;id=98,0
25300,option=com_content&amp;task=view&amp;id=99,0
25301,option=com_content&amp;task=view&amp;id=100,0
25302,option=com_content&amp;task=view&amp;id=101,0
25303,option=com_content&amp;task=view&amp;id=102,0
25304,option=com_content&amp;task=view&amp;id=104,0
25305,option=com_content&amp;task=view&amp;id=105,0
25306,option=com_content&amp;task=view&amp;id=116,0
25307,option=com_content&amp;task=view&amp;id=119,0
25308,option=com_content&amp;task=view&amp;id=107,0
25309,option=com_content&amp;task=view&amp;id=108,0
25310,option=com_content&amp;task=view&amp;id=109,0
25311,option=com_content&amp;task=view&amp;id=110,0
25312,option=com_content&amp;task=view&amp;id=56,0
25313,pagerun=pubs__fma,0
25314,pagerun=pubs__bdj,0
25315,option=com_content&amp;task=view&amp;id=61,0
25316,pagerun=pubs__mrs,0
25317,pagerun=pubs__cml,0
25318,publication_id=154,0
25319,menuid=104,0
25320,menuid=119,0
25321,menuid=116,0
25322,menuid=111,0
25323,menuid=238,0
25324,menuid=122,0
25325,menuid=115,0
25326,menuid=101,0
25327,menuid=110,0
25328,menuid=102,0
25329,menuid=105,0
25330,menuid=106,0
25331,menuid=112,0
25332,menuid=113,0
25333,menuid=118,0
25334,menuid=120,0
25335,menuid=121,0
25336,menuid=125,0
25337,menuid=99,0
25338,searchmode=lineup,0
25339,main=ongoingcoverage&amp;ocid=51,0
25340,main=ongoingcoverage&amp;ocid=52,0
25341,main=ongoingcoverage&amp;ocid=53,0
25342,pnpid=726,0
25343,src=default_rss,0
25344,rss=news,0
25345,brd=1773,0
25346,brd=1380,0
25347,brd=1351,0
25348,brd=985,0
25349,brd=1389,0
25350,co=usa&amp;p=ga,0
25351,pnpid=909,0
25352,category=rss&amp;mime=xml,0
25353,category=xml&amp;c=topstory&amp;mime=xml&amp;omniture=0,0
25354,brd=1142,0
25355,brd=901,0
25356,brd=1463,0
25357,rss=/news/local,0
25358,brd=1142&amp;nav_sec=76130&amp;nr=1&amp;nostat=1,0
25359,brd=1140,0
25360,brd=2554,0
25361,brd=1669,0
25362,053+home,0
25363,category=rss01&amp;mime=xml,0
25364,pnpid=658,0
25365,pnpid=659,0
25366,category=news18,0
25367,sectionid=44,0
25368,brd=2038,0
25369,brd=1377,0
25370,brd=1815,0
25371,brd=1815&amp;nav_sec=67236,0
25372,url=/misc/update-rss.pbs&amp;mime=xml,0
25373,brd=1918&amp;nav_sec=65236,0
25374,brd=248,0
25375,brd=603,0
25376,npv2datasource=mywebpal&amp;pnpid=1053,0
25377,npv2datasource=mywebpal&amp;pnpid=1055,0
25378,npv2datasource=mywebpal&amp;pnpid=1057,0
25379,npv2datasource=mywebpal&amp;pnpid=1056,0
25380,npv2datasource=mywebpal&amp;pnpid=1054,0
25381,brd=1117,0
